Frame,Visibility,X,Y
5958,1,465,323
5959,1,465,308
5960,1,466,302
5961,1,466,302
5962,1,466,302
5963,1,468,296
5964,1,473,295
5965,1,475,295
5966,1,476,297
5967,1,476,297
5968,1,476,297
5969,1,479,303
5970,1,479,303
5971,1,485,317
5972,1,488,321
5973,1,489,322
5974,0,0,0
5975,0,0,0
5976,1,492,350
5977,1,492,350
5978,1,484,327
5979,1,484,327
5980,1,484,326
5981,1,477,306
5982,1,472,300
5983,1,470,291
5984,1,467,287
5985,1,467,287
5986,1,467,287
5987,1,466,283
5988,1,463,280
5989,1,460,280
5990,1,459,284
5991,1,459,284
5992,1,457,287
5993,1,457,287
5994,1,455,292
5995,1,455,297
5996,1,453,317
5997,1,453,317
5998,1,453,317
5999,1,452,327
6000,1,451,332
6001,1,448,367
6002,1,449,377
6003,1,449,377
6004,1,449,377
6005,1,539,187
6006,1,567,140
6007,1,587,105
6008,1,600,80
6009,1,600,80
6010,1,600,78
6011,1,627,41
6012,1,627,41
6013,1,645,11
6014,1,652,5
6015,1,652,5
6016,0,0,0
6017,0,0,0
6018,0,0,0
6019,0,0,0
6020,0,0,0
6021,0,0,0
6022,0,0,0
6023,0,0,0
6024,0,0,0
6025,0,0,0
6026,0,0,0
6027,0,0,0
6028,0,0,0
6029,1,728,1
6030,1,733,11
6031,1,739,21
6032,1,742,29
6033,1,742,29
6034,1,742,29
6035,1,750,51
6036,1,750,51
6037,1,759,71
6038,1,758,82
6039,1,758,82
6040,1,758,82
6041,1,764,96
6042,1,768,122
6043,1,772,132
6044,1,774,145
6045,1,774,145
6046,1,774,145
6047,0,0,0
6048,1,776,165
6049,1,712,131
6050,1,692,115
6051,1,692,115
6052,1,692,115
6053,1,657,102
6054,1,644,95
6055,1,635,90
6056,1,620,89
6057,1,620,89
6058,1,620,89
6059,1,599,90
6060,1,590,91
6061,1,580,94
6062,1,570,98
6063,1,570,98
6064,1,570,98
6065,1,561,103
6066,1,554,110
6067,1,539,129
6068,1,532,141
6069,1,532,141
6070,1,532,141
6071,1,525,155
6072,1,519,164
6073,1,504,196
6074,1,500,217
6075,1,500,217
6076,1,500,217
6077,1,487,252
6078,1,487,252
6079,1,478,293
6080,1,475,316
6081,1,475,316
6082,1,475,316
6083,1,464,362
6084,1,510,277
6085,1,552,204
6086,1,582,156
6087,1,582,156
6088,1,582,156
6089,1,619,96
6090,1,619,96
6091,1,650,48
6092,1,659,37
6093,1,659,37
6094,1,669,28
6095,1,669,28
6096,1,689,8
6097,1,693,3
6098,1,702,5
6099,1,702,5
6100,1,702,5
6101,0,0,0
6102,0,0,0
6103,0,0,0
6104,1,735,2
6105,1,735,2
6106,1,735,2
6107,1,739,5
6108,1,752,17
6109,1,754,22
6110,1,760,33
6111,1,760,33
6112,1,760,33
6113,1,770,51
6114,1,770,51
6115,1,774,67
6116,1,779,79
6117,1,779,79
6118,1,782,87
6119,1,782,87
6120,1,786,115
6121,1,792,126
6122,1,795,138
6123,1,795,140
6124,1,795,140
6125,1,797,160
6126,1,797,160
6127,1,824,255
6128,1,833,285
6129,1,833,285
6130,1,833,285
6131,1,841,315
6132,1,848,346
6133,1,857,389
6134,1,862,406
6135,1,864,414
6136,1,873,456
6137,1,877,479
6138,1,878,506
6139,1,880,515
6140,1,880,515
6141,1,880,515
6142,1,870,455
6143,0,0,0
6144,1,852,350
6145,1,846,324
6146,1,846,324
6147,1,844,310
6148,1,840,295
6149,1,840,295
6150,1,837,272
6151,1,836,265
6152,1,836,265
6153,1,836,265
6154,1,832,260
6155,1,831,254
6156,1,829,252
6157,1,827,251
6158,1,827,251
6159,1,827,251
6160,1,824,251
6161,1,825,255
6162,1,827,257
6163,1,833,251
6164,1,833,251
6165,1,833,251
6166,1,840,249
6167,1,840,249
6168,1,846,250
6169,1,849,257
6170,1,849,257
6171,1,852,260
6172,1,855,264
6173,1,858,273
6174,1,862,280
6175,1,865,290
6176,1,865,290
6177,1,865,290
6178,1,868,312
6179,1,868,312
6180,1,875,340
6181,1,875,352
6182,1,875,352
6183,1,877,370
6184,1,878,372
6185,1,880,412
6186,1,881,432
6187,1,882,448
6188,1,882,450
6189,1,882,450
6190,1,887,492
6191,1,887,492
6192,1,888,539
6193,1,888,559
6194,1,888,563
6195,1,888,563
6196,1,891,614
6197,1,891,638
6198,1,894,671
6199,1,894,669
6200,1,894,667
6201,1,894,667
6202,1,902,660
6203,1,902,660
6204,1,902,660
6205,1,902,657
6206,1,902,657
6207,1,902,657
6208,1,902,658
6209,1,908,664
6210,1,911,672
6211,1,915,680
6212,1,915,680
6213,1,915,680
6214,1,921,679
6215,1,922,680
6216,1,925,681
6217,1,925,682
6218,1,925,685
6219,1,925,685
6220,1,925,685
6221,1,927,683
6222,1,929,687
6223,1,929,687
6224,1,929,687
6225,1,929,687
6226,1,929,687
6227,1,929,687
6228,1,929,687
6229,1,929,687
6230,1,929,687
6231,1,929,687
6232,1,929,687
6233,1,929,687
6234,1,929,687
6235,1,929,687
6236,1,929,687
6237,1,929,687
6238,1,929,687
6239,1,929,687
6240,1,929,687
6241,1,929,687
6242,1,929,687
6243,1,929,687
6244,1,929,687
6245,1,929,687
6246,1,929,687
6247,1,929,687
6248,1,929,687
6249,1,929,687
6250,1,929,687
6251,1,929,687
6252,1,929,687
6253,1,929,687
6254,1,929,687
6255,1,929,687
6256,1,929,687
6257,1,929,687
6258,1,929,687
6259,1,929,687
6260,1,929,687
6261,1,929,687
6262,1,929,687
6263,1,929,687
6264,1,929,687
6265,1,929,687
6266,1,929,687
6267,1,929,687
6268,1,929,687
6269,1,929,687
6270,1,929,687
6271,1,929,687
6272,1,929,687
6273,1,929,687
6274,1,929,687
6275,1,929,687
6276,1,929,687
6277,1,929,687
6278,1,929,687
6279,1,929,687
6280,1,929,687
6281,1,929,687
6282,1,929,687
6283,1,929,687
6284,1,929,687
6285,1,929,687
6286,1,929,687
6287,1,929,687
6288,1,929,687
6289,1,929,687
6290,1,929,687
6291,1,929,687
6292,1,929,687
6293,1,929,687
6294,1,929,687
6295,1,929,687
6296,1,929,687
6297,1,929,687
6298,1,929,687
6299,1,929,687
6300,1,929,687
6301,1,929,687
6302,1,929,687
6303,1,929,687
6304,1,929,687
6305,1,929,687
6306,1,929,687
6307,1,931,689
6308,1,931,689
6309,1,931,689
6310,0,0,0
6311,0,0,0
6312,0,0,0
6313,0,0,0
6314,0,0,0
6315,0,0,0
6316,0,0,0
6317,0,0,0
6318,0,0,0
6319,0,0,0
6320,0,0,0
6321,0,0,0
6322,0,0,0
6323,0,0,0
6324,0,0,0
6325,0,0,0
6326,0,0,0
6327,0,0,0
6328,0,0,0
6329,0,0,0
6330,0,0,0
6331,0,0,0
6332,0,0,0
6333,0,0,0
6334,0,0,0
6335,0,0,0
6336,0,0,0
6337,0,0,0
6338,0,0,0
6339,0,0,0
6340,0,0,0
6341,0,0,0
6342,0,0,0
6343,0,0,0
6344,0,0,0
6345,0,0,0
6346,0,0,0
6347,0,0,0
6348,0,0,0
6349,0,0,0
6350,0,0,0
6351,0,0,0
6352,0,0,0
6353,0,0,0
6354,0,0,0
6355,0,0,0
6356,0,0,0
6357,1,928,686
6358,1,926,690
6359,1,926,690
6360,0,0,0
6361,0,0,0
6362,0,0,0
6363,0,0,0
6364,0,0,0
6365,0,0,0
6366,1,879,605
6367,1,879,605
6368,1,879,605
6369,1,869,586
6370,1,863,574
6371,1,861,564
6372,1,860,564
6373,1,858,563
6374,1,858,563
6375,1,855,558
6376,1,855,558
6377,1,855,559
6378,1,850,563
6379,1,850,563
6380,1,850,563
6381,1,851,561
6382,0,0,0
6383,0,0,0
6384,0,0,0
6385,0,0,0
6386,0,0,0
6387,0,0,0
6388,0,0,0
6389,0,0,0
6390,0,0,0
6391,0,0,0
6392,0,0,0
6393,0,0,0
6394,0,0,0
6395,0,0,0
6396,0,0,0
6397,0,0,0
6398,0,0,0
6399,0,0,0
6400,0,0,0
6401,0,0,0
6402,0,0,0
6403,0,0,0
6404,0,0,0
6405,0,0,0
6406,0,0,0
6407,0,0,0
6408,0,0,0
6409,0,0,0
6410,0,0,0
6411,0,0,0
6412,0,0,0
6413,0,0,0
6414,0,0,0
6415,0,0,0
6416,0,0,0
6417,0,0,0
6418,0,0,0
6419,0,0,0
6420,0,0,0
6421,0,0,0
6422,0,0,0
6423,0,0,0
6424,0,0,0
6425,0,0,0
6426,0,0,0
6427,0,0,0
6428,0,0,0
6429,0,0,0
6430,0,0,0
6431,0,0,0
6432,0,0,0
6433,0,0,0
6434,0,0,0
6435,0,0,0
6436,0,0,0
6437,0,0,0
6438,0,0,0
6439,0,0,0
6440,0,0,0
6441,0,0,0
6442,0,0,0
6443,0,0,0
6444,0,0,0
6445,0,0,0
6446,0,0,0
6447,0,0,0
6448,0,0,0
6449,0,0,0
6450,0,0,0
6451,0,0,0
6452,0,0,0
6453,0,0,0
6454,0,0,0
6455,0,0,0
6456,0,0,0
6457,0,0,0
6458,0,0,0
6459,0,0,0
6460,0,0,0
6461,0,0,0
6462,0,0,0
6463,0,0,0
6464,0,0,0
6465,0,0,0
6466,0,0,0
6467,0,0,0
6468,0,0,0
6469,0,0,0
6470,0,0,0
6471,0,0,0
6472,0,0,0
6473,0,0,0
6474,0,0,0
6475,0,0,0
6476,0,0,0
6477,0,0,0
6478,0,0,0
6479,0,0,0
6480,0,0,0
6481,0,0,0
6482,0,0,0
6483,0,0,0
6484,0,0,0
6485,0,0,0
6486,0,0,0
6487,0,0,0
6488,0,0,0
6489,0,0,0
6490,0,0,0
6491,0,0,0
6492,0,0,0
6493,0,0,0
6494,0,0,0
6495,0,0,0
6496,0,0,0
6497,0,0,0
6498,0,0,0
6499,0,0,0
6500,0,0,0
6501,0,0,0
6502,0,0,0
6503,0,0,0
6504,0,0,0
6505,0,0,0
6506,0,0,0
6507,0,0,0
6508,0,0,0
6509,0,0,0
6510,0,0,0
6511,0,0,0
6512,0,0,0
6513,0,0,0
6514,0,0,0
6515,0,0,0
6516,0,0,0
6517,0,0,0
6518,0,0,0
6519,0,0,0
6520,0,0,0
6521,0,0,0
6522,0,0,0
6523,0,0,0
6524,0,0,0
6525,0,0,0
6526,0,0,0
6527,0,0,0
6528,0,0,0
6529,0,0,0
6530,0,0,0
6531,0,0,0
6532,0,0,0
6533,0,0,0
6534,0,0,0
6535,0,0,0
6536,0,0,0
6537,0,0,0
6538,0,0,0
6539,0,0,0
6540,0,0,0
6541,0,0,0
6542,0,0,0
6543,0,0,0
6544,0,0,0
6545,0,0,0
6546,0,0,0
6547,0,0,0
6548,0,0,0
6549,0,0,0
6550,0,0,0
6551,0,0,0
6552,0,0,0
6553,0,0,0
6554,0,0,0
6555,0,0,0
6556,0,0,0
6557,0,0,0
6558,0,0,0
6559,0,0,0
6560,0,0,0
6561,0,0,0
6562,0,0,0
6563,0,0,0
6564,0,0,0
6565,0,0,0
6566,0,0,0
6567,0,0,0
6568,0,0,0
6569,0,0,0
6570,0,0,0
6571,0,0,0
6572,0,0,0
6573,0,0,0
6574,0,0,0
6575,0,0,0
6576,0,0,0
6577,0,0,0
6578,0,0,0
6579,0,0,0
6580,0,0,0
6581,0,0,0
6582,0,0,0
6583,0,0,0
6584,0,0,0
6585,0,0,0
6586,0,0,0
6587,0,0,0
6588,0,0,0
6589,0,0,0
6590,0,0,0
6591,0,0,0
6592,0,0,0
6593,0,0,0
6594,0,0,0
6595,0,0,0
6596,0,0,0
6597,0,0,0
6598,0,0,0
6599,0,0,0
6600,0,0,0
6601,0,0,0
6602,0,0,0
6603,0,0,0
6604,0,0,0
6605,0,0,0
6606,0,0,0
6607,0,0,0
6608,0,0,0
6609,0,0,0
6610,0,0,0
6611,0,0,0
6612,0,0,0
6613,0,0,0
6614,0,0,0
6615,0,0,0
6616,0,0,0
6617,0,0,0
6618,0,0,0
6619,0,0,0
6620,0,0,0
6621,0,0,0
6622,0,0,0
6623,0,0,0
6624,0,0,0
6625,0,0,0
6626,0,0,0
6627,0,0,0
6628,0,0,0
6629,0,0,0
6630,0,0,0
6631,0,0,0
6632,0,0,0
6633,0,0,0
6634,0,0,0
6635,0,0,0
6636,0,0,0
6637,0,0,0
6638,0,0,0
6639,0,0,0
6640,0,0,0
6641,0,0,0
6642,0,0,0
6643,0,0,0
6644,0,0,0
6645,0,0,0
6646,0,0,0
6647,0,0,0
6648,0,0,0
6649,0,0,0
6650,0,0,0
6651,0,0,0
6652,0,0,0
6653,0,0,0
6654,0,0,0
6655,0,0,0
6656,0,0,0
6657,0,0,0
6658,0,0,0
6659,0,0,0
6660,0,0,0
6661,0,0,0
6662,0,0,0
6663,0,0,0
6664,0,0,0
6665,0,0,0
6666,1,705,394
6667,1,705,394
6668,1,705,394
6669,1,705,394
6670,1,706,387
6671,1,706,387
6672,1,707,386
6673,1,707,386
6674,1,711,381
6675,1,711,381
6676,1,714,383
6677,1,714,380
6678,1,714,380
6679,1,714,380
6680,1,718,388
6681,1,719,396
6682,1,719,396
6683,1,719,402
6684,1,719,402
6685,1,725,409
6686,1,725,423
6687,1,725,423
6688,0,0,0
6689,1,679,230
6690,1,679,230
6691,1,665,161
6692,1,665,161
6693,1,639,48
6694,1,629,3
6695,0,0,0
6696,0,0,0
6697,0,0,0
6698,0,0,0
6699,0,0,0
6700,0,0,0
6701,0,0,0
6702,0,0,0
6703,0,0,0
6704,0,0,0
6705,0,0,0
6706,0,0,0
6707,0,0,0
6708,0,0,0
6709,0,0,0
6710,0,0,0
6711,0,0,0
6712,0,0,0
6713,0,0,0
6714,0,0,0
6715,0,0,0
6716,0,0,0
6717,0,0,0
6718,0,0,0
6719,0,0,0
6720,0,0,0
6721,0,0,0
6722,0,0,0
6723,0,0,0
6724,0,0,0
6725,0,0,0
6726,0,0,0
6727,0,0,0
6728,0,0,0
6729,0,0,0
6730,0,0,0
6731,0,0,0
6732,0,0,0
6733,0,0,0
6734,0,0,0
6735,0,0,0
6736,0,0,0
6737,0,0,0
6738,0,0,0
6739,1,563,14
6740,1,563,14
6741,1,565,45
6742,1,565,65
6743,1,567,78
6744,1,567,78
6745,1,569,95
6746,1,570,112
6747,1,570,112
6748,1,572,142
6749,1,573,160
6750,1,573,160
6751,1,573,160
6752,1,577,179
6753,1,622,208
6754,1,622,208
6755,1,658,235
6756,1,658,235
6757,1,658,235
6758,1,678,256
6759,1,695,273
6760,1,703,284
6761,1,715,301
6762,1,715,301
6763,1,715,301
6764,1,734,324
6765,1,734,324
6766,1,750,349
6767,1,757,365
6768,1,757,365
6769,1,764,377
6770,1,768,393
6771,1,777,406
6772,1,786,424
6773,1,793,442
6774,1,793,442
6775,1,793,442
6776,1,801,461
6777,1,800,468
6778,1,741,321
6779,1,720,277
6780,1,720,276
6781,1,704,242
6782,1,704,242
6783,1,679,185
6784,1,666,164
6785,1,656,146
6786,1,656,146
6787,1,656,146
6788,1,641,112
6789,1,641,112
6790,1,626,94
6791,1,618,87
6792,1,618,87
6793,1,615,77
6794,1,611,73
6795,1,603,68
6796,1,601,68
6797,1,598,68
6798,1,598,68
6799,1,593,66
6800,1,589,67
6801,1,589,67
6802,1,580,76
6803,1,578,77
6804,1,578,77
6805,1,578,83
6806,1,576,86
6807,1,575,91
6808,1,573,98
6809,1,569,117
6810,1,569,117
6811,1,565,117
6812,1,565,127
6813,1,563,136
6814,1,564,156
6815,1,563,167
6816,1,563,167
6817,1,563,167
6818,1,525,268
6819,1,520,296
6820,1,514,325
6821,1,508,351
6822,1,508,351
6823,1,501,377
6824,1,495,398
6825,1,495,398
6826,1,490,442
6827,1,484,468
6828,1,484,468
6829,1,484,477
6830,1,505,298
6831,1,509,258
6832,1,519,221
6833,1,519,221
6834,1,519,221
6835,1,525,167
6836,1,528,151
6837,1,533,136
6838,1,537,123
6839,1,537,123
6840,1,537,123
6841,1,543,103
6842,1,543,103
6843,1,548,93
6844,1,551,90
6845,1,551,90
6846,1,553,88
6847,1,553,88
6848,1,560,86
6849,1,562,88
6850,1,564,93
6851,1,564,93
6852,1,564,93
6853,1,569,97
6854,1,569,97
6855,1,574,113
6856,1,578,118
6857,1,578,118
6858,1,578,118
6859,1,580,130
6860,1,585,145
6861,1,587,153
6862,1,588,162
6863,1,588,162
6864,1,588,162
6865,1,578,222
6866,1,578,221
6867,1,573,257
6868,1,570,272
6869,1,570,272
6870,1,567,291
6871,1,567,291
6872,1,564,323
6873,1,563,344
6874,1,561,362
6875,1,561,362
6876,1,561,362
6877,1,558,398
6878,1,558,398
6879,1,559,436
6880,1,569,436
6881,1,569,436
6882,1,596,412
6883,1,596,412
6884,1,625,359
6885,1,640,343
6886,1,655,330
6887,1,655,330
6888,1,655,330
6889,1,681,311
6890,1,681,311
6891,1,701,297
6892,1,710,294
6893,1,710,294
6894,1,710,294
6895,1,720,292
6896,1,738,292
6897,1,745,293
6898,1,753,297
6899,1,753,297
6900,1,759,299
6901,1,768,304
6902,1,768,304
6903,1,780,318
6904,1,784,323
6905,1,784,323
6906,1,784,323
6907,1,793,333
6908,1,802,353
6909,1,807,354
6910,1,813,339
6911,1,813,339
6912,1,816,325
6913,1,822,314
6914,1,824,304
6915,1,824,299
6916,1,825,295
6917,1,825,295
6918,1,825,295
6919,1,831,289
6920,1,831,289
6921,1,839,289
6922,1,840,289
6923,1,840,289
6924,1,843,290
6925,1,843,290
6926,1,848,299
6927,1,850,304
6928,1,851,313
6929,1,851,313
6930,1,851,313
6931,1,856,331
6932,1,856,331
6933,1,860,353
6934,1,861,366
6935,1,861,366
6936,1,863,383
6937,1,865,397
6938,1,865,412
6939,0,0,0
6940,1,824,377
6941,1,824,377
6942,1,824,377
6943,1,758,300
6944,1,758,300
6945,1,715,255
6946,1,699,242
6947,1,699,242
6948,1,685,226
6949,1,685,226
6950,1,659,207
6951,1,650,200
6952,1,643,194
6953,1,643,194
6954,1,640,193
6955,1,624,188
6956,1,624,188
6957,1,610,184
6958,1,601,185
6959,1,601,185
6960,1,601,185
6961,1,593,188
6962,1,586,194
6963,1,583,199
6964,1,576,202
6965,1,576,202
6966,1,576,202
6967,1,569,217
6968,1,569,217
6969,1,565,234
6970,1,561,241
6971,1,561,241
6972,1,561,241
6973,1,546,257
6974,1,530,268
6975,1,524,278
6976,1,513,289
6977,1,508,300
6978,1,508,300
6979,1,496,321
6980,1,496,321
6981,1,487,343
6982,1,483,354
6983,1,483,354
6984,1,483,354
6985,1,476,385
6986,1,476,385
6987,1,470,410
6988,1,519,386
6989,1,519,386
6990,1,533,374
6991,1,533,374
6992,1,586,347
6993,1,606,339
6994,1,621,332
6995,1,621,332
6996,1,621,332
6997,0,0,0
6998,0,0,0
6999,1,679,327
7000,1,690,326
7001,1,690,326
7002,1,700,329
7003,1,700,329
7004,1,710,340
7005,1,715,344
7006,1,718,352
7007,1,718,352
7008,1,718,352
7009,1,725,373
7010,1,725,373
7011,1,731,393
7012,1,736,398
7013,1,736,398
7014,1,736,398
7015,1,736,417
7016,1,741,447
7017,1,740,452
7018,1,741,447
7019,1,743,447
7020,1,743,447
7021,1,744,449
7022,1,744,449
7023,1,744,447
7024,1,744,447
7025,1,743,449
7026,1,744,450
7027,1,744,453
7028,1,743,455
7029,1,740,452
7030,1,736,456
7031,1,735,456
7032,1,737,453
7033,1,734,453
7034,1,731,453
7035,1,731,453
7036,1,731,453
7037,1,731,453
7038,1,731,453
7039,1,731,453
7040,1,731,453
7041,1,731,453
7042,1,731,453
7043,1,731,453
7044,1,731,453
7045,1,731,453
7046,1,731,453
7047,1,731,453
7048,1,731,453
7049,1,731,453
7050,1,731,453
7051,1,731,453
7052,1,731,453
7053,1,731,453
7054,1,731,453
7055,1,731,453
7056,1,731,453
7057,1,731,453
7058,1,731,453
7059,1,731,453
7060,1,731,453
7061,1,731,453
7062,1,731,453
7063,1,731,453
7064,1,731,453
7065,1,731,453
7066,1,731,453
7067,1,731,453
7068,1,731,453
7069,0,0,0
7070,0,0,0
7071,1,669,304
7072,1,669,304
7073,1,669,304
7074,1,669,304
7075,1,669,304
7076,1,669,304
7077,1,669,304
7078,1,669,304
7079,1,669,304
7080,1,669,304
7081,1,669,304
7082,1,670,303
7083,1,670,303
7084,1,670,303
7085,1,670,303
7086,1,670,303
7087,1,670,303
7088,1,670,303
7089,1,670,303
7090,1,670,303
7091,1,670,303
7092,1,670,303
7093,1,670,303
7094,1,670,303
7095,1,670,303
7096,1,670,303
7097,1,670,303
7098,1,670,303
7099,1,670,303
7100,1,670,303
7101,1,670,303
7102,1,670,303
7103,1,670,303
7104,1,670,303
7105,1,670,303
7106,1,670,303
7107,1,670,303
7108,1,668,307
7109,1,666,307
7110,1,666,307
7111,1,666,307
7112,1,666,307
7113,1,666,308
7114,1,666,308
7115,1,666,308
7116,1,666,308
7117,1,666,308
7118,1,666,308
7119,1,666,308
7120,1,666,308
7121,1,666,308
7122,1,666,308
7123,1,666,308
7124,1,666,308
7125,1,666,308
7126,1,666,308
7127,1,666,308
7128,1,680,309
7129,1,680,309
7130,1,689,301
7131,1,695,299
7132,1,695,299
7133,1,706,303
7134,1,713,304
7135,1,713,304
7136,1,713,304
7137,1,716,307
7138,1,720,311
7139,1,727,316
7140,1,739,331
7141,1,739,331
7142,1,739,331
7143,1,745,346
7144,1,750,359
7145,1,755,372
7146,1,756,378
7147,1,756,378
7148,1,756,378
7149,1,724,352
7150,1,724,352
7151,1,713,330
7152,1,701,320
7153,1,701,320
7154,1,695,314
7155,1,690,317
7156,1,684,316
7157,1,675,317
7158,1,671,317
7159,1,671,317
7160,1,671,317
7161,1,659,320
7162,1,659,320
7163,1,652,327
7164,1,646,333
7165,1,646,333
7166,1,640,342
7167,1,640,342
7168,1,637,352
7169,1,617,308
7170,1,605,290
7171,1,605,290
7172,1,605,290
7173,1,592,258
7174,1,591,258
7175,1,569,235
7176,1,564,227
7177,1,564,227
7178,1,564,227
7179,1,552,213
7180,1,545,212
7181,1,539,208
7182,1,534,208
7183,1,534,208
7184,1,534,208
7185,1,523,212
7186,1,523,212
7187,1,511,217
7188,1,510,224
7189,1,510,224
7190,1,510,224
7191,1,504,234
7192,1,497,255
7193,1,493,266
7194,1,485,281
7195,1,485,281
7196,1,485,281
7197,1,480,311
7198,1,478,327
7199,1,472,351
7200,1,472,355
7201,1,472,360
7202,1,472,360
7203,1,468,341
7204,1,466,341
7205,1,467,322
7206,1,466,316
7207,1,466,316
7208,1,468,311
7209,1,468,311
7210,1,468,311
7211,1,472,312
7212,1,472,312
7213,1,472,312
7214,1,473,316
7215,1,474,319
7216,1,479,330
7217,1,479,336
7218,1,479,336
7219,1,479,336
7220,0,0,0
7221,1,479,357
7222,0,0,0
7223,1,478,332
7224,1,479,334
7225,1,479,334
7226,1,479,308
7227,1,479,308
7228,1,479,300
7229,1,479,296
7230,1,479,296
7231,1,480,293
7232,1,480,291
7233,1,480,291
7234,1,480,291
7235,1,483,293
7236,1,483,293
7237,1,483,293
7238,1,481,296
7239,1,483,302
7240,1,484,312
7241,1,484,320
7242,1,484,320
7243,1,484,321
7244,1,485,327
7245,1,488,354
7246,1,488,365
7247,1,488,379
7248,1,488,379
7249,1,488,379
7250,1,490,389
7251,1,490,389
7252,1,484,356
7253,1,485,347
7254,1,485,347
7255,1,485,347
7256,1,488,341
7257,1,485,327
7258,1,485,321
7259,1,483,316
7260,1,483,316
7261,1,483,316
7262,1,486,314
7263,1,486,314
7264,1,487,314
7265,1,487,319
7266,1,487,319
7267,1,487,319
7268,1,491,322
7269,1,495,335
7270,1,492,341
7271,1,493,349
7272,1,493,349
7273,1,493,349
7274,1,492,367
7275,1,492,376
7276,1,492,324
7277,1,491,287
7278,1,491,287
7279,1,491,287
7280,1,490,256
7281,1,492,228
7282,1,491,201
7283,1,491,162
7284,1,491,162
7285,1,493,144
7286,1,493,144
7287,1,493,119
7288,1,493,113
7289,1,494,104
7290,1,494,104
7291,1,494,104
7292,1,496,96
7293,1,496,92
7294,1,496,87
7295,1,499,85
7296,1,499,85
7297,1,499,85
7298,1,500,86
7299,1,501,91
7300,1,503,96
7301,1,502,104
7302,1,502,104
7303,1,502,104
7304,1,504,124
7305,1,504,124
7306,1,506,152
7307,1,506,163
7308,1,506,163
7309,1,507,185
7310,1,507,185
7311,1,507,214
7312,1,510,242
7313,1,512,262
7314,1,512,262
7315,1,510,262
7316,1,513,307
7317,1,513,307
7318,0,0,0
7319,1,632,324
7320,1,632,323
7321,1,632,323
7322,1,707,317
7323,1,730,314
7324,1,744,315
7325,1,744,315
7326,1,761,314
7327,1,761,314
7328,1,782,321
7329,1,782,321
7330,1,801,330
7331,1,805,333
7332,1,805,333
7333,1,805,333
7334,1,815,340
7335,1,827,354
7336,1,831,358
7337,1,837,362
7338,1,837,362
7339,1,837,362
7340,1,845,353
7341,1,845,353
7342,1,845,347
7343,1,845,347
7344,1,845,347
7345,1,845,347
7346,1,852,347
7347,1,851,344
7348,1,852,340
7349,1,852,340
7350,1,852,340
7351,1,852,340
7352,1,852,340
7353,1,852,340
7354,1,856,340
7355,1,859,339
7356,1,859,339
7357,1,859,339
7358,1,859,339
7359,1,862,337
7360,1,862,337
7361,1,865,340
7362,1,865,335
7363,1,865,338
7364,1,865,338
7365,1,865,338
7366,1,865,338
7367,1,865,338
7368,1,865,338
7369,1,866,338
7370,1,866,338
7371,1,866,338
7372,1,866,338
7373,1,866,338
7374,1,866,338
7375,1,866,338
7376,1,866,338
7377,1,866,338
7378,1,866,338
7379,1,866,338
7380,1,866,338
7381,1,866,338
7382,1,866,338
7383,1,866,338
7384,1,866,338
7385,1,866,338
7386,0,0,0
7387,0,0,0
7388,0,0,0
7389,0,0,0
7390,0,0,0
7391,0,0,0
7392,0,0,0
7393,0,0,0
7394,0,0,0
7395,0,0,0
7396,0,0,0
7397,0,0,0
7398,0,0,0
7399,0,0,0
7400,0,0,0
7401,0,0,0
7402,0,0,0
7403,0,0,0
7404,0,0,0
7405,0,0,0
7406,0,0,0
7407,0,0,0
7408,0,0,0
7409,0,0,0
7410,0,0,0
7411,0,0,0
7412,0,0,0
7413,0,0,0
7414,0,0,0
7415,0,0,0
7416,0,0,0
7417,0,0,0
7418,0,0,0
7419,0,0,0
7420,0,0,0
7421,0,0,0
7422,0,0,0
7423,0,0,0
7424,0,0,0
7425,0,0,0
7426,0,0,0
7427,0,0,0
7428,0,0,0
7429,0,0,0
7430,0,0,0
7431,1,662,393
7432,1,664,392
7433,1,664,392
7434,1,667,388
7435,1,667,388
7436,1,672,384
7437,1,674,381
7438,1,674,381
7439,1,677,383
7440,1,677,383
7441,1,680,387
7442,1,683,391
7443,1,683,396
7444,1,684,396
7445,1,684,396
7446,1,688,406
7447,1,688,406
7448,1,691,429
7449,1,695,439
7450,1,695,439
7451,1,695,439
7452,0,0,0
7453,1,695,273
7454,1,693,187
7455,1,698,64
7456,1,698,64
7457,1,694,23
7458,1,697,1
7459,1,698,2
7460,0,0,0
7461,0,0,0
7462,0,0,0
7463,0,0,0
7464,0,0,0
7465,0,0,0
7466,0,0,0
7467,0,0,0
7468,0,0,0
7469,0,0,0
7470,0,0,0
7471,0,0,0
7472,0,0,0
7473,0,0,0
7474,0,0,0
7475,0,0,0
7476,0,0,0
7477,0,0,0
7478,0,0,0
7479,0,0,0
7480,0,0,0
7481,0,0,0
7482,0,0,0
7483,0,0,0
7484,0,0,0
7485,0,0,0
7486,0,0,0
7487,0,0,0
7488,0,0,0
7489,0,0,0
7490,0,0,0
7491,0,0,0
7492,0,0,0
7493,0,0,0
7494,0,0,0
7495,0,0,0
7496,0,0,0
7497,0,0,0
7498,0,0,0
7499,0,0,0
7500,0,0,0
7501,1,730,28
7502,1,732,41
7503,1,732,41
7504,1,732,58
7505,1,732,58
7506,1,735,90
7507,1,735,107
7508,1,737,122
7509,1,737,122
7510,1,737,123
7511,1,738,155
